id,categoria,codigo,nombre,minimo,alicuota_num
283,36,451900,"Movimiento de suelos y preparación de terrenos para obras n.c.p. (Incluye el drenaje, remoción de rocas, excavación de zanjas para servicios públicos, alcantarillado urbano y para construcciones diversas, movimientos de tierras para hacer terraplenes o desmontes previos a la construcción de vías, autopistas, FF.CC.)",577.00,7.60
486,20,924110.7,Natatorios,471.00,10.50
88,20,924922,"Negocios con juegos electrónicos, mecánicos o similares por local habilitado, conforme a las siguientes escalas y mínimos:
Hasta 5 juegos
De 6 a 10 juegos
De 11 a 20 juegos
De 21 a 33 juegos
Más de 33 juegos; por juego:",0.00,31.50
656,36,452900,Obras de ingeniería civil n.c.p.,373.00,7.60
325,46,851700.2,"Obras Sociales por Servicios relacionados con la salud humana – Afiliados Adherentes. Con un mínimo por afiliado de $ 7,80.",0.00,7.00
739,46,851700.1,Obras Sociales por Servicios relacionados con la salud humana – Afiliados dentro de marco legal obligatorio,0.00,0.00
345,20,921982,Ocupantes de stands o puestos de venta en eventos temporales o transitorios pagaran por día y por anticipado $ 219.,219.00,0.00
918,34,511121.1,Operaciones de intermediación de ganado en pie de terceros. Consig.  de hacienda,577.00,17.40
687,34,511121.2,Operaciones de intermediación de ganado en pie en remates ferias,577.00,17.40
836,7,652202.2,"Operaciones de préstamos que se efectúan a  Empresas Comerciales, Industriales, Agropecuarias o Servicios que no sean los otorgados por las entidades involucradas en los apartados anteriores. Con un mínimo por persona que desarrolle actividad inherente al giro del establecimiento de $ 521.",0.00,44.00
935,7,659900,"Operaciones de préstamos y demás operaciones detalladas en el artículo 301 incisos 14, 15 y 16 del CTMV, efectuadas por asociaciones profesionales, Entidades Mutuales, gremiales o sindicales.",619.00,18.90
796,7,659890,Operaciones o préstamos no involucrados en los apartados anteriores,783.00,44.00
405,74,999999,Otras actividades n.c.p.,934.00,12.70
389,53,924910.5,Otros juegos de azar,783.00,29.00
476,20,921993,"Otros servicios de esparcimiento, ubicados dentro del perímetro comprendido por las calles Bv. San Juan, Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T de Alvear .-",6166.00,18.90
110,51,633110,Peajes,9237.00,7.00
705,41,930202.4,Pedicura,315.00,8.40
673,41,852000.2,Peluquería canina,471.00,7.00
305,41,930201.2,Peluquerías instaladas dentro del perímetro y tramos establecidos por el Artículo 156° de la presente,471.00,7.00
925,41,930201.1,Peluquerías instaladas fuera del perímetro y tramos establecidos por el Artículo 156° de la presente,375.00,7.00
292,36,452510.1,Perforación de pozo negro,373.00,7.60
876,36,452510,Perforación de pozos de agua,577.00,7.60
460,36,451200,"Perforación y sondeo (excepto perforación de pozos de petróleo, de gas, de minas e hidráulicos y prospección de yacimientos de petróleo).",934.00,7.60
340,30,522910,Pescadería,471.00,7.00
257,36,454400,"Pintura, empapelado y trabajos de decoración",577.00,7.60
676,27,525900.1,Pirotecnia por menor,783.00,8.40
287,30,522220,Pollería. Venta al por menor de aves evisceradas y huevos,373.00,7.00
24,20,921912,Por cada cabina individual de exhibición condicionada.,1498.00,10.50
547,76,633120.3,"Por cada espacio destinado a estacionamiento en la vía pública, otorgado por la Municipalidad de Córdoba bajo el régimen de concesión, ubicado dentro del perímetro señalado en el código 633120.1. Con un mínimo por espacio de $ 11,15.",0.00,10.50
773,76,633120.4,"Por cada espacio destinado a estacionamiento en la vía pública, otorgado por la Municipalidad de Córdoba bajo el régimen de concesión, ubicado dentro del perímetro señalado en el código 633120.2. Con un mínimo por espacio de $ 4,25.",0.00,10.50
758,76,633120.1,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados dentro del perímetro comprendido por las calles: Figueroa Alcorta, Marcelo T. de Alvear, Av. Pueyrredón, Manuel Estrada, Av. Poeta Lugones, Bv Perón, Sarmiento, Humberto Primo ambas aceras y ochavas. Con un mínimo por espacio de $ 164.",0.00,42.00
778,76,633120.5,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados dentro del perímetro comprendido por las calles: Intendente Mestre (S), La Tablada, Oncativo, Bv. Guzmán, Bv. Mitre, Intendente Mestre (S), Rodriguez Peña, Mariano Moreno, Av. Pueyrredón, Escutti, Ayacucho, Duarte Quirós, Bolívar, 27 de Abril, Arturo M. Bas, Deán Funes, Fragueiro ambas aceras y ochavas, y los ubicados en Calles Jujuy, Sucre, Tucuman, Av. Gral. Paz, Rivera Indarte y San Martín, entre las calles Humberto Primo y La Tablada; en Calles San Martín, Salta, Pje. Scabuzzo; Maipú, Alvear y Rivadavia, Republica de Israel y San Martin, entre las calles Sarmiento y Oncativo; en Calles Fructuoso Rivera, Achaval Rodríguez y Laprida, entre calles Pje. Rafael Escuti y Marcelo T. de Alvear; en Calles San Luis, Montevideo y Bv. San Juan, entre calles Ayacucho y Marcelo T. de Alvear; Calle Dean Funes, entre A. M. Bas - Lavalleja y Marcelo T. de Alvear – Figueroa Alcorta; en Calle Lavalleja entre Deán Funes y Figueroa Alcorta; en Calles 9 de Julio, Av. Colón, Santa Rosa, La Rioja y Humberto Primo, entre calles Fragueiro y Figueroa Alcorta; y en Calle Pje. Comercio, entre La Rioja y Humberto Primo en ambas aceras. Con un mínimo por espacio de $ 91.",0.00,31.50
906,76,633120.2,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados fuera del perímetro señalado en el código 633120.1 y 633120.5.  Con un mínimo por espacio de $ 72.",0.00,21.00
757,52,171111,Preparación de fibras de algodón (incluye desmotado),577.00,7.00
641,52,171112,Preparación de fibras textiles vegetales excepto algodón,577.00,7.00
21,18,182009.1,"Preparación, decoloración y teñido de pieles",577.00,8.40
388,9,154999.3,"Procesadores de papas (peladero, lavadero, incluyendo elaboración de puré, harina y escamas)",733.00,7.00
489,53,924910.2,Prode,783.00,12.00
56,20,924120,Producción de espectáculos deportivos,471.00,10.50
477,39,012220,Producción de huevos,577.00,7.00
802,73,272090,Producción de metales no ferrosos n.c.p. y sus semielaborados,577.00,7.00
850,5,011520,"Producción de otras formas de propagación de cultivos agrícolas. (Incluye gajos, bulbos, estacas enraizadas o no, esquejes, plantines)",577.00,7.00
29,16,921110,Producción de películas cinematográficas y de televisión,1852.00,7.00
19,5,011519,Producción de semillas de cultivos agrícolas n.c.p.,577.00,7.00
393,5,011513,"Producción de semillas de hortalizas y legumbres, flores y plantas ornamentales y árboles frutales",577.00,7.00
806,5,011511,Producción de semillas híbridas de cereales y oleaginosas,577.00,7.00
138,5,011512,"Producción de semillas varietales o autofecundadas de cereales, oleaginosas y forrajeras",577.00,7.00
886,47,402001,Producción y distribución de gas natural,934.00,7.00
541,47,402009,Producción y distribución de gases no clasificados en otra parte,934.00,7.00
658,62,552210,"Provisión de comidas preparadas, racionamiento de alimentos en cocido (incluye el servicio de catering, el suministro de confituras y comidas para banquetes, bodas, fiestas y otras celebraciones).",471.00,10.50
644,28,743000.7,"Publicidad realizada por medio de carteles, pantallas y letreros electrónicos. Importe por metro cuadrado: $ 30.",36.00,35.00
834,28,743000.5,"Publicidad realizada por medio de carteles, pantallas y paneles luminosos, iluminados, mecánicos, y/o por cualquier otro espacio publicitario. Con una superficie de 10,01 hasta 25 metros cuadrados por cartel o espacio publicitario. La cantidad de metros a declarar en éste subrubro, se refiere a la sumatoria de los metros cuadrados en uso de los carteles que se encuentran en esta categoría. Importe por metro cuadrado: $ 11.",13.00,35.00
153,28,743000.4,"Publicidad realizada por medio de carteles, pantallas y paneles luminosos, iluminados, mecánicos, y/o por cualquier otro espacio publicitario. Con una superficie de 2,01 hasta 10 metros cuadrados por cartel o espacio publicitario. La cantidad de metros a declarar en este subrubro, se refiere a la sumatoria de los metros cuadrados en uso de los carteles que se encuentran en esta categoría. Importe por metro cuadrado $ 8.",10.00,35.00
346,28,743000.3,"Publicidad realizada por medio de carteles, pantallas y paneles luminosos, iluminados, mecánicos, y/o por cualquier otro espacio publicitario. Con una superficie de hasta 2 metros cuadrados por cartel o espacio publicitario. La cantidad de metros a declarar en este subrubro, se refiere a la sumatoria de los metros cuadrados en uso de los carteles que se encuentran en esta categoría. Importe por metro cuadrado $ 7.",8.00,35.00
135,28,743000.6,"Publicidad realizada por medio de carteles, pantallas y paneles luminosos, iluminados, mecánicos, y/o por cualquier otro espacio publicitario. Con una superficie de más de 25 metros cuadrados por cartel o espacio publicitario. La cantidad de metros a declarar en este subrubro, se refiere a la sumatoria de los metros cuadrados en uso de los carteles que se encuentran en esta categoría. Importe por metro cuadrado: $ 16.",19.00,35.00
537,24,512212.2,Queserías. Venta al por mayor de quesos,373.00,7.00
149,53,924910.1,Quiniela,783.00,29.00
226,27,523966,Recarga y venta al por menor de garrafas y combustibles sólidos y líquidos,471.00,7.00
740,27,523965,Recarga y venta al por menor de gas carbónico p/matafuegos y gasificadores,471.00,7.00
864,22,251120,Recauchutaje y vulcanización de cubiertas,373.00,7.00
585,67,930100.3,Receptoría de lavandería tintorería,532.00,7.00
430,31,371000,Reciclamiento de desperdicios y desechos metálicos,373.00,7.00
684,31,372000,Reciclamiento de desperdicios y desechos no metálicos,373.00,7.00
18,10,343001,Rectificación de motores,577.00,7.00
816,23,154200.1,Refinación y fraccionamiento de azúcar,733.00,7.00
23,9,154999.1,Refinación y molienda de sal,733.00,7.00
378,41,930103,"Rematadoras y sociedades dedicadas al remate que no sean remates-ferias, excepto de arte",934.00,21.00
502,11,526200,Reparación de aparatos eléctricos de uso doméstico y personal,471.00,7.00
657,49,502220,"Reparación de automotores y motocicletas (amortiguadores, alineación de dirección, balanceo de ruedas, llantas)",373.00,7.00
481,49,502990,"Reparación de automotores y motocicletas (motores y mecánica integral; incluidos carburador, radiador,  y Servicio de Auxilio y Remolque de automotores). Incluye instalación de equipos de G.N.C.",373.00,7.60
182,49,504020,Reparación de bicicletas y rodados infantiles,373.00,7.00
623,11,526100,Reparación de calzado y otros artículos de cuero,315.00,7.00
261,11,526909.2,Reparación de muebles de madera (carpintería de madera),471.00,7.00
68,11,526909.1,Reparación de muebles metálicos (carpintería),471.00,7.00
675,11,526901,Reparación de relojes y joyas,471.00,7.00
722,11,526201,Reparación y mantenimiento de ascensores,471.00,7.00
593,11,526909.4,Reparaciones de armas de fuego,471.00,7.00
493,49,502500,"Reparaciones eléctricas de automotores (incluyendo tableros, instrumental y reparación o recarga de baterías)",373.00,7.00
11,11,526909.3,Reparaciones y afinaciones de instrumentos musicales,471.00,7.00
928,8,551229.3,"Residenciales, hospedajes y otros lugares de alojamiento sin discriminar rubros, no clasificados en otra parte. Con un mínimo por habitación de $ 40,70.",0.00,10.50
899,36,454200.1,Revoque y enyesado de paredes y cielorrasos,577.00,7.60
426,20,924990,Sala de entretenimiento,595.00,10.50
787,23,151113,Salado y pelado de cueros. Saladeros y peladeros de cuero,733.00,7.00
640,41,930300.3,Salas velatorias,564.00,8.40
730,41,930202.1,Salón de belleza,375.00,8.40
633,62,701010.1,Salón de Fiestas (expendio de confituras y comidas para consumo en el lugar),471.00,8.40
358,62,701010.2,Salón de Fiestas Infantiles con expendio de confituras y comidas,471.00,7.00
627,20,924920.3,Salón de juegos infantiles,471.00,10.50
418,62,552290.3,"Sandwichería, elaboración y ventas por menor, sin servicios de mesas",471.00,8.40
620,77,662020,"Seguros (Cooperativa, Mutual y compañía privada) . Reaseguros Con un mínimo por persona que desarrolle actividad inherente al giro del establecimiento de $ 521.",0.00,15.80
338,49,502921,Servicio de cerrajería,373.00,7.00
319,28,749910.1,Servicio de Consultaría en Informática y suministro programas de informática (software),934.00,16.80
549,20,924992,"Servicio de diversión. Alquiler de botes, kayaks, bicicletas para el agua",471.00,10.50
216,28,749600,Servicio de fotocopiado. Fotocopiadoras,471.00,7.60
162,28,749910.3,Servicio de Informática n.c.p.,934.00,16.80
124,28,749300,Servicio de limpieza,934.00,16.80
413,28,911004,"Servicio de logística, conservación  y/o depósito de alimentos y/o bebidas.",934.00,12.00
710,28,911003,"Servicio de logística, guarda y custodia de archivos.",934.00,12.00
838,28,749800,Servicio de mantenimiento de espacios verdes. Parquización.,934.00,15.80
215,28,743009,Servicio de mensajería y cadetería,471.00,12.10
191,38,602110,Servicio de mudanzas,471.00,7.00
203,28,743002,Servicio de oficina de cobranzas,471.00,13.70
356,28,749700,"Servicio de organización integral de eventos y servicios conexos propios (catering, propalación, )",934.00,16.80
431,20,924110.6,Servicio de práctica deportiva n.c.p.,471.00,10.50
798,20,924110.2,"Servicio de prácticas deportivas, canchas de paddle y tenis",471.00,10.50
643,20,924110.3,Servicio de prácticas deportivas. Canchas de fútbol,471.00,10.50
210,20,924110.4,Servicio de prácticas deportivas. Canchas de golf,934.00,10.50
513,20,924110.5,Servicio de prácticas deportivas. Polígonos de tiro,471.00,10.50
910,28,749910.2,Servicio de Procesamiento de datos y/o relacionados con base de datos,934.00,16.80
296,38,602220,Servicio de radiotaxi,1496.00,10.50
71,42,900010.1,Servicio de recolección y transporte de residuos convencionales (domiciliarios - orgánicos e inorgánicos reciclables - generados por actividad comercial o industrial que no deriven de procesos productivos),471.00,7.00
334,42,900010.2,Servicio de recolección y transporte de residuos no convencionales (industriales – peligrosos),471.00,7.40
343,42,900010.3,Servicio de recolección y transporte de residuos no convencionales (patógenos),471.00,7.40
103,42,900010.4,Servicio de recolección y transporte de residuos no convencionales (restos de obras y demoliciones),471.00,7.40
539,11,526909.5,Servicio de reparación n.c.p.,471.00,7.00
282,41,930409,Servicio de reparto a domicilio (Delivery). Siempre que sea accesorio de rubro de actividad principal.,0.00,0.00
564,28,749290,Servicio de seguridad,934.00,16.80
583,49,502400.2,Servicio de tapicería (excluido p/automotores),471.00,7.00
799,28,749910,Servicio de Web Hosting,934.00,16.80
662,6,014190,Servicios agropecuarios no clasificados en otra parte,577.00,7.00
234,28,749930,"Servicios brindados para terceros por call center, contact center, y Atención al Cliente. Servicios brindados mediante tecnología perteneciente al área de comunicaciones. Se incluyen todos los servicios relacionados con el asesoramiento y auxilio técnico de venta de productos y servicios y de captura, procesamiento y comunicación de transacciones nacionales e internacionales",934.00,17.00
99,35,642070,Servicios complementarios de antena comunitaria de TV y circuito cerrado comunitario de TV - como la televisión satelital y por cable - regulados por Ley Nº 22285                                                                                                                                                                                                                  Con un mínimo por abonado de $ 5.,0.00,27.50
844,51,633190,Servicios complementarios para el transporte terrestre n.c.p.,577.00,7.00
6,6,014220,"Servicios contratistas de mano de obra pecuaria (incluye arreo, castración de aves, esquila de ovejas, recolección de estiércol)",577.00,7.00
803,21,809050,"Servicios de acceso a navegación y otros canales de uso de internet. Entretenimientos; juegos en red y en consolas (cyber y similares) con un mínimo por puesto conectado a un sistema de red con o sin acceso a internet de $ 32,35.",0.00,10.50
815,41,930990.1,Servicios de agencias de matrimonio,375.00,8.40
646,46,851210,"Servicios de atención ambulatoria. (Incluye las actividades de consultorios médicos de establecimientos sin internación, consultorios de guardia para resolver urgencias médicas, vacunatorios, centros del primer nivel de atención,  Los servicios de cirugía ambulatoria, tales como cirugía plástica, oftalmológica, artroscopia, electrocoagulación, lipoaspiración).",471.00,7.00
856,46,851220,Servicios de atención domiciliaria programada. (Incluye las actividades llevadas a cabo en establecimientos que ofrecen atención por módulos a domicilio y actividades de agentes sanitarios relacionados con la prevención y educación para la salud).,471.00,7.00
941,42,900020,"Servicios de depuración de aguas residuales, alcantarillado y cloacas",471.00,7.00
472,46,851400,"Servicios de diagnósticos. (Incluye las actividades de laboratorios de análisis clínicos y patológicos, centros de diagnóstico por imágenes, centros de endoscopía, de electrodiagnóstico, consultorios de hemodinamia)",471.00,7.00
714,20,921983,Servicios de diversión prestados en bares nocturnos.,3702.00,14.00
601,20,921990,Servicios de diversión y esparcimiento n.c.p.,3328.00,10.50
363,62,552290.1,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de hasta 50 m2",315.00,7.00
847,62,552290.4,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de hasta 50 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. San Juan, Bv. Illía, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T. De Alvear.",1299.00,8.40
540,62,552290.2,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de más de 50 m2",471.00,7.00
452,62,552290.5,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de más de 50 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. San Juan, Bv. Illía, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T. De Alvear.",1852.00,8.40
651,62,552290.6,"Servicios de elaboración propia y venta de milanesas, sin sucursales, con superficie habilitada de hasta 50 m2.",315.00,7.00
697,46,851600,Servicios de emergencias y traslados,471.00,7.00
456,59,622001,Servicios de explotación en terminal aeroportuaria,3454.00,8.00
225,7,659990.1,Servicios de financiación y actividades financieras n.c.p.,1496.00,27.80
854,28,911002,Servicios de gestión y administración de fideicomisos.,934.00,16.80
587,51,635000,Servicios de gestión y logística para el transporte de mercaderías,577.00,12.60
530,41,930990.2,Servicios de gestoría del automotor,375.00,8.40
790,41,852000.1,Servicios de guardería de animales (excepto caballerizas y studs),471.00,7.00
944,46,851120.2,"Servicios de hospital de día. (Incluye las actividades de tratamiento que no necesitan hospitalización a tiempo completo, tales como tratamientos oncológicos; infectológicos; dialíticos; atención de la salud mental; atención pediátrica; atención gerontológica)",471.00,7.00
111,46,851110,Servicios de internación,471.00,7.00
590,46,851800,Servicios de Medicina Laboral,731.00,8.40
940,28,743000.1,Servicios de publicidad,1198.00,14.00
532,35,642010.2,"Servicios de radiodifusión y servicios complementarios de radiodifusión, excepto “los servicios complementarios de antena comunitaria de TV y circuito cerrado comunitario de TV” regulado por la Ley",1852.00,7.00
566,42,900090,Servicios de saneamiento n.c.p.,471.00,7.00
311,35,642099,"Servicios de transmisión de sonido, imágenes, datos u otra información",934.00,11.40
354,46,851500,"Servicios de tratamiento. (Incluye las actividades de centros de cobaltoterapia, de radiología convencional, de acelerador lineal de rehabilitación física, de psicoterapia, de hemoterapia, de rehabilitación psíquica, unidades de hemodiálisis, centros de medicina nuclear)",471.00,7.00
511,37,020310,Servicios forestales,733.00,7.00
724,46,851190,Servicios hospitalarios n.c.p.,471.00,7.00
69,41,852000.4,Servicios médicos para animales,471.00,7.00
119,46,851300,Servicios odontológicos.,471.00,7.00
169,41,930990.4,Servicios personales diversos n.c.p.,375.00,8.40
35,28,911000,Servicios prestados a las empresas no clasificados en otra parte,934.00,16.80
285,28,911001,"Servicios prestados a las empresas por profesionales liberales organizados en forma de sociedad regulada por ley, o cuando posean sucursal",1246.00,16.80
904,41,809090,Servicios prestados al público no clasificados en otra parte,471.00,7.00
605,41,809092,Servicios prestados por monotributistas de manera habitual al Estado Municipal.,198.00,7.00
902,41,809093,Servicios prestados por monotributistas de manera no habitual al Estado Municipal.,237.00,16.00
197,41,809091,"Servicios prestados por profesionales en el ejercicio individual de su profesión, organizados en forma de sociedad regulada por ley, o cuando posean sucursal.",515.00,7.00
359,41,852000.3,Servicios profesionales relacionados con la agronomía (sociedad de profesionales),471.00,7.00
897,51,633390,Servicios relacionados con el transporte aéreo n.c.p.,577.00,7.00
339,16,921430,Servicios relacionados con espectáculos teatrales - por honorarios y comisiones,315.00,7.00
694,33,222200,"Servicios relacionados con la imprenta (electrotipia, composición de tipo, grabado)",264.00,7.00
823,46,851900,Servicios relacionados con la salud humana n.c.p.,471.00,7.00
528,27,525901,Sex shop (conforme a la tipificación que fije el DEM),783.00,8.40
595,47,403000,Suministro de vapor y agua caliente,934.00,7.00
387,30,521120.2,Supermercado con una superficie total de 301 m2 hasta 600 m2,5670.00,8.40
39,30,521120.3,Supermercado con una superficie total de 601 m2 hasta 2.000 m2,6166.00,8.40
868,30,521120.1,Supermercado con una superficie total hasta 300 m2,4932.00,7.00
807,30,521120.4,Supermercado una superficie total superior a 2.001 m2,7402.00,8.40
702,49,502600,Taller de chapa y pintura de automotores,373.00,7.00
827,4,210991,"Taller de enrollado, bobinado y enfardado de papel",577.00,7.00
260,49,502210,Taller de gomería. Incluye las que poseen anexos de recapados,373.00,7.00
862,49,502400.1,Tapizado y retapizado de automotores,373.00,7.00
17,16,921410,Teatro. Espectáculos teatrales y musicales,315.00,7.00
680,52,171142,Tejido de algodón. Tejeduría de algodón,577.00,7.00
218,52,171143,Tejido de fibras sintéticas y seda (excluido fabricación de medias. Tejeduría),577.00,7.00
112,52,171149,Tejido de fibras textiles no clasificados en otra parte,577.00,7.00
366,52,171141,Tejido de lana. Tejeduría de lana,577.00,7.00
923,52,173090.1,"Tejidos artesanales sin local de atención, sin empleados",264.00,7.00
349,35,642020.3,"Telefonía celular. Con un mínimo mensual por línea abonado de $ 8,60. En el caso de líneas corporativas se debe contabilizar a estos efectos a cada una de las líneas que integran el grupo.",0.00,25.00
581,36,454900,"Terminación de edificios y obras de ingeniería civil n.c.p. (Incluye trabajos de ornamentación, limpieza exterior de edificios con vapor, chorro de arena u otros métodos)",577.00,7.60
666,52,171200.1,"Terminado artesanal de textiles y calzados sin local de atención, sin empleados",264.00,7.00
811,67,930100.1,Tintorería,471.00,7.00
556,9,154911,"Tostado, torrado y molienda de café",733.00,7.00
152,59,622000,"Transporte aéreo, de pasajeros y cargas",9237.00,7.40
597,38,602190,"Transporte automotores de carga y encomienda a corta, media y larga distancia",934.00,7.90
97,47,401200,Transporte de energía eléctrica. Por cada 10.000 Kw. $ 112.,0.00,0.00
136,38,602250,Transporte de pasajeros de larga distancia,471.00,2.00
877,38,602220.1,Transporte de pasajeros por Remises. La agencia tributará,1496.00,10.50
375,28,749210,"Transporte de valores, documentación y similares",934.00,12.10
808,38,602230,Transporte escolar,341.00,2.00
399,38,601100,Transporte ferroviario,9237.00,2.00
604,38,602210.2,Transporte interurbano de pasajeros,3702.00,2.00
175,38,603100,Transporte por oleoductos y gasoductos,471.00,7.00
53,38,602240,"Transporte privado n.c.p. (excepto taxis, remis, transporte escolar, alquiler de auto)",577.00,8.00
942,38,602180,Transporte urbano de cargas n.c.p. (incluye fletes),471.00,7.00
172,38,602210.1,Transporte urbano de pasajeros,4313.00,2.00
36,21,803200,Universidad privada,471.00,7.00
432,60,504010,Venta  por menor de motocicletas nuevas y usadas,934.00,12.60
248,60,501110.1,Venta  por menor de vehículos automotores nuevos,4932.00,7.00
573,60,501210.1,Venta  por menor de vehículos automotores usados,1852.00,7.00
801,40,513420,"Venta al por mayor  de joyas, relojes y artículos conexos",1290.00,15.80
527,34,511990.7,Venta al por mayor  por contrato de concesión n.c.p.,2396.00,43.00
381,25,514310,"Venta al por mayor de aberturas (puertas, ventanas, armazones)",577.00,7.00
20,17,514931,Venta al por mayor de abonos y plaguicidas,373.00,7.00
30,24,512272,"Venta al por mayor de aceites y grasas comestibles, vinagres",373.00,7.00
770,40,513410,Venta al por mayor de aparatos fotográficos e instrumentos de óptica,577.00,7.00
298,40,513532,Venta al por mayor de artículos de bazar y menaje,577.00,7.00
178,25,513531,Venta al por mayor de artículos de cristal y vidrio,577.00,7.00
589,72,513223,Venta al por mayor de artículos de librería y papelería,373.00,7.00
624,40,513910,Venta al por mayor de artículos de limpieza y saneamiento,577.00,7.00
681,43,513149,Venta al por mayor de artículos de marroquinería,577.00,7.00
154,43,513122,"Venta al por mayor de artículos de mercería, medias y artículos de punto",577.00,7.00
842,17,514933,Venta al por mayor de artículos de plástico,373.00,7.00
881,25,514391,"Venta al por mayor de artículos de plomería, electricidad, iluminación, calefacción, obras sanitarias y similares",577.00,7.00
277,43,513115,"Venta al por mayor de artículos de tapicería, tapices y alfombras",577.00,7.00
933,40,513320,"Venta al por mayor de artículos de tocador, jabones, perfumes, cosméticos",577.00,8.40
446,40,513940,Venta al por mayor de artículos para deportes y camping,577.00,7.00
761,40,513992,Venta al por mayor de artículos para kiosco y para salones de venta,577.00,7.00
634,25,514399.2,Venta al por mayor de artículos para la construcción n.c.p.,577.00,7.00
525,25,514392,"Venta al por mayor de artículos y objetos de barro, loza y porcelana",577.00,7.00
580,78,501210.2,Venta al por mayor de automotores nuevos y  usados,7402.00,7.00
222,24,512229,Venta al por mayor de aves y huevos,373.00,7.00
625,63,512312,Venta al por mayor de bebidas alcohólicas y energizantes,373.00,7.90
594,63,512320,"Venta al por mayor de bebidas no alcohólicas, aguas, gaseosas",471.00,7.00
251,40,513930,Venta al por mayor de bicicletas y rodados similares,577.00,8.40
185,17,514934,Venta al por mayor de Bolsas y/o productos de Polietileno,373.00,7.00
487,24,512273,"Venta al por mayor de café, té y yerba mate (incluye Fraccionamiento, y venta al por mayor de sal), (Fraccionamiento, y venta al por mayor de té y especias)",373.00,7.00
385,43,513130,Venta al por mayor de calzados (incluye zapatos y zapatillas),577.00,7.00
247,40,513999.4,Venta al por mayor de cámaras y cubiertas,577.00,7.00
693,79,513918,Venta al por mayor de chatarra,577.00,7.00
762,24,512260,"Venta al por mayor de chocolate y sus preparados, caramelos y otros derivados del azúcar",373.00,7.00
688,17,514110.1,Venta al por mayor de combustibles y lubricantes para automotores,373.00,4.00
313,17,514199.1,"Venta al por mayor de combustibles y lubricantes, excepto para automotores y gas en garrafas",373.00,4.00
303,40,515150,"Venta al por mayor de descartables de uso médico, paramédico, odontológico y ortopédico",577.00,7.00
794,40,513551.2,"Venta al por mayor de discos, cassettes, DVD, videojuegos. Disquerías",783.00,8.40
217,61,515921,"Venta al por mayor de equipo informático y máquinas de oficina, cálculo y contabilidad",577.00,7.00
181,61,515110,"Venta al por mayor de equipos e implementos de uso en los sectores agropecuario, jardinería, silvicultura, pesca y caza",577.00,7.00
747,40,513552,"Venta al por mayor de equipos y aparatos de radio, televisión, comunicaciones y sus componentes",577.00,7.00
85,24,512212.1,"Venta al por mayor de fiambres, embutidos y chacinados",373.00,7.00
113,43,513111,"Venta al por mayor de fibras, hilados e hilos",577.00,7.00
576,24,512240,"Venta al por mayor de frutas, hortalizas y verduras en el Mercado de Abasto",4193.00,7.00
751,79,513916,"Venta al por mayor de hierros, aceros, metales no ferrosos y subproductos, excepto chatarra",577.00,7.00
727,40,513551.1,Venta al por mayor de instrumentos musicales,577.00,7.00
723,40,513920,Venta al por mayor de juguetes y artículos de cotillón,577.00,7.00
596,25,514399.1,"Venta al por mayor de ladrillos, cemento, cal, arena, piedra, mármol y similares",577.00,7.00
655,24,512121,"Venta al por mayor de lanas, cueros y frutos del país",373.00,7.00
843,24,512291,Venta al por mayor de legumbres y cereales,373.00,7.00
164,25,514320,"Venta al por mayor de madera y productos de madera, excepto muebles",577.00,7.00
323,43,513114,Venta al por mayor de mantelería y ropa de cama,577.00,7.00
107,40,513999.3,"Venta al por mayor de máquinas, equipos y aparatos de uso doméstico (incluidos los eléctricos)",577.00,8.40
271,24,512129,"Venta al por mayor de materias primas pecuarias, incluye animales vivos",373.00,7.00
631,78,501110.2,Venta al por mayor de motocicletas nuevas y usadas,934.00,10.50
665,79,513917,Venta al por mayor de muebles de metal y sus accesorios,577.00,7.00
896,40,515420,Venta al por mayor de muebles y accesorios excepto los metálicos,577.00,7.00
331,72,513221,Venta al por mayor de papel y productos de papel y cartón,373.00,7.00
